location,target,type,quantile,forecast_date,target_end_date,value
48,1 day ahead inc case,point,NA,2020-07-11,2020-07-12,6992.11196546513
48,1 day ahead inc case,point,NA,2020-07-12,2020-07-13,6461.922944663373
48,1 day ahead inc case,point,NA,2020-07-13,2020-07-14,6119.253922640832
48,1 day ahead inc case,point,NA,2020-07-14,2020-07-15,6894.291870670739
48,1 day ahead inc case,point,NA,2020-07-15,2020-07-16,5016.243531140988
48,1 day ahead inc case,point,NA,2020-07-16,2020-07-17,5659.401430150068
48,1 day ahead inc case,point,NA,2020-07-17,2020-07-18,6460.102573654327
48,1 day ahead inc case,point,NA,2020-07-18,2020-07-19,6324.026425741069
48,1 day ahead inc case,point,NA,2020-07-19,2020-07-20,6094.130343603363
48,1 day ahead inc case,point,NA,2020-07-20,2020-07-21,8373.744928838452
48,1 day ahead inc case,point,NA,2020-07-21,2020-07-22,6630.795939609263
48,1 day ahead inc case,point,NA,2020-07-22,2020-07-23,6368.726946362014
48,1 day ahead inc case,point,NA,2020-07-23,2020-07-24,6429.975225663082
48,1 day ahead inc case,point,NA,2020-07-24,2020-07-25,5727.112386017021
48,1 day ahead inc case,point,NA,2020-07-25,2020-07-26,4878.881332855142
48,1 day ahead inc case,point,NA,2020-07-26,2020-07-27,6430.595296291034
48,1 day ahead inc case,point,NA,2020-07-27,2020-07-28,6521.133029670436
48,1 day ahead inc case,point,NA,2020-07-28,2020-07-29,4336.403570728071
48,1 day ahead inc case,point,NA,2020-07-29,2020-07-30,4871.551385815825
48,1 day ahead inc case,point,NA,2020-07-30,2020-07-31,5379.041792539811
48,1 day ahead inc case,point,NA,2020-07-31,2020-08-01,4265.718608628724
48,1 day ahead inc case,point,NA,2020-08-01,2020-08-02,7150.902255196099
48,1 day ahead inc case,point,NA,2020-08-02,2020-08-03,7352.8127089335685
48,1 day ahead inc case,point,NA,2020-08-03,2020-08-04,6480.330082399865
48,1 day ahead inc case,point,NA,2020-08-04,2020-08-05,5381.621744225466
48,1 day ahead inc case,point,NA,2020-08-05,2020-08-06,3476.377629168588
48,1 day ahead inc case,point,NA,2020-08-06,2020-08-07,5284.8208828590905
48,1 day ahead inc case,point,NA,2020-08-07,2020-08-08,5203.760517002533
48,1 day ahead inc case,point,NA,2020-08-08,2020-08-09,5308.252961301765
48,1 day ahead inc case,point,NA,2020-08-09,2020-08-10,10001.754735982253
48,1 day ahead inc case,point,NA,2020-08-10,2020-08-11,5087.5056158478765
34,1 day ahead inc death,point,NA,2020-07-09,2020-07-10,73.97462024685318
34,1 day ahead inc death,point,NA,2020-07-10,2020-07-11,119.50877002422057
34,1 day ahead inc death,point,NA,2020-07-11,2020-07-12,35.29524268882756
34,1 day ahead inc death,point,NA,2020-07-12,2020-07-13,85.8813343778391
34,1 day ahead inc death,point,NA,2020-07-13,2020-07-14,209.5950421183819
34,1 day ahead inc death,point,NA,2020-07-14,2020-07-15,98.82647797508687
34,1 day ahead inc death,point,NA,2020-07-15,2020-07-16,133.8695422399395
34,1 day ahead inc death,point,NA,2020-07-16,2020-07-17,128.0896396230323
34,1 day ahead inc death,point,NA,2020-07-17,2020-07-18,124.54917993396366
34,1 day ahead inc death,point,NA,2020-07-18,2020-07-19,68.03780677476178
34,1 day ahead inc death,point,NA,2020-07-19,2020-07-20,43.10820297170066
34,1 day ahead inc death,point,NA,2020-07-20,2020-07-21,185.72783850762116
34,1 day ahead inc death,point,NA,2020-07-21,2020-07-22,207.50659508848616
34,1 day ahead inc death,point,NA,2020-07-22,2020-07-23,161.31181565932235
34,1 day ahead inc death,point,NA,2020-07-23,2020-07-24,130.8820016633959
34,1 day ahead inc death,point,NA,2020-07-24,2020-07-25,115.9222702404247
34,1 day ahead inc death,point,NA,2020-07-25,2020-07-26,122.088923361443
34,1 day ahead inc death,point,NA,2020-07-26,2020-07-27,74.24209185850407
34,1 day ahead inc death,point,NA,2020-07-27,2020-07-28,92.18508438463492
34,1 day ahead inc death,point,NA,2020-07-28,2020-07-29,121.03231437172275
34,1 day ahead inc death,point,NA,2020-07-29,2020-07-30,91.61998435590266
34,1 day ahead inc death,point,NA,2020-07-30,2020-07-31,66.46762800045065
34,1 day ahead inc death,point,NA,2020-07-31,2020-08-01,136.23794693933388
34,1 day ahead inc death,point,NA,2020-08-01,2020-08-02,111.35472525083875
34,1 day ahead inc death,point,NA,2020-08-02,2020-08-03,180.41473713537613
34,1 day ahead inc death,point,NA,2020-08-03,2020-08-04,115.99669555845647
34,1 day ahead inc death,point,NA,2020-08-04,2020-08-05,59.058256906211454
34,1 day ahead inc death,point,NA,2020-08-05,2020-08-06,44.41246213349449
34,1 day ahead inc death,point,NA,2020-08-06,2020-08-07,116.03005727158877
34,1 day ahead inc death,point,NA,2020-08-07,2020-08-08,86.39729145668946
34,1 day ahead inc death,point,NA,2020-08-08,2020-08-09,192.02637147206588
34,1 day ahead inc death,point,NA,2020-08-09,2020-08-10,139.8220674766037
34,1 day ahead inc death,point,NA,2020-08-10,2020-08-11,168.6653705711158
34,1 day ahead inc case,point,NA,2020-07-09,2020-07-10,866.817586858964
34,1 day ahead inc case,point,NA,2020-07-10,2020-07-11,1487.4147486427514
34,1 day ahead inc case,point,NA,2020-07-11,2020-07-12,663.9842353343424
34,1 day ahead inc case,point,NA,2020-07-12,2020-07-13,1215.7962790216343
34,1 day ahead inc case,point,NA,2020-07-13,2020-07-14,0.0
34,1 day ahead inc case,point,NA,2020-07-14,2020-07-15,0.0
34,1 day ahead inc case,point,NA,2020-07-15,2020-07-16,1366.8246808279446
34,1 day ahead inc case,point,NA,2020-07-16,2020-07-17,897.2052138132169
34,1 day ahead inc case,point,NA,2020-07-17,2020-07-18,876.4365669386639
34,1 day ahead inc case,point,NA,2020-07-18,2020-07-19,0.0
34,1 day ahead inc case,point,NA,2020-07-19,2020-07-20,436.6692407669516
34,1 day ahead inc case,point,NA,2020-07-20,2020-07-21,0.0
34,1 day ahead inc case,point,NA,2020-07-21,2020-07-22,52.11655869426238
34,1 day ahead inc case,point,NA,2020-07-22,2020-07-23,560.3598072389213
34,1 day ahead inc case,point,NA,2020-07-23,2020-07-24,1251.3320662321307
34,1 day ahead inc case,point,NA,2020-07-24,2020-07-25,391.28335799096703
34,1 day ahead inc case,point,NA,2020-07-25,2020-07-26,677.8561255058885
34,1 day ahead inc case,point,NA,2020-07-26,2020-07-27,0.0
34,1 day ahead inc case,point,NA,2020-07-27,2020-07-28,0.0
34,1 day ahead inc case,point,NA,2020-07-28,2020-07-29,0.0
34,1 day ahead inc case,point,NA,2020-07-29,2020-07-30,211.11426289040674
34,1 day ahead inc case,point,NA,2020-07-30,2020-07-31,953.4803821507116
34,1 day ahead inc case,point,NA,2020-07-31,2020-08-01,268.42869706811734
34,1 day ahead inc case,point,NA,2020-08-01,2020-08-02,844.7980782165159
34,1 day ahead inc case,point,NA,2020-08-02,2020-08-03,37.12192640820524
34,1 day ahead inc case,point,NA,2020-08-03,2020-08-04,628.2870618914201
34,1 day ahead inc case,point,NA,2020-08-04,2020-08-05,143.04351464964714
34,1 day ahead inc case,point,NA,2020-08-05,2020-08-06,0.0
34,1 day ahead inc case,point,NA,2020-08-06,2020-08-07,0.0
34,1 day ahead inc case,point,NA,2020-08-07,2020-08-08,0.0
34,1 day ahead inc case,point,NA,2020-08-08,2020-08-09,672.7288758886582
34,1 day ahead inc case,point,NA,2020-08-09,2020-08-10,454.42905669510037
34,1 day ahead inc case,point,NA,2020-08-10,2020-08-11,395.64467189825973
53,1 day ahead inc death,point,NA,2020-07-09,2020-07-10,5.716793827089246
53,1 day ahead inc death,point,NA,2020-07-10,2020-07-11,3.1391705095304907
53,1 day ahead inc death,point,NA,2020-07-11,2020-07-12,6.889160036937943
53,1 day ahead inc death,point,NA,2020-07-12,2020-07-13,8.550897289310512
53,1 day ahead inc death,point,NA,2020-07-13,2020-07-14,7.13900668173349
53,1 day ahead inc death,point,NA,2020-07-14,2020-07-15,12.166404418010389
53,1 day ahead inc death,point,NA,2020-07-15,2020-07-16,9.916473380496548
53,1 day ahead inc death,point,NA,2020-07-16,2020-07-17,11.139429353165065
53,1 day ahead inc death,point,NA,2020-07-17,2020-07-18,10.717665401549775
53,1 day ahead inc death,point,NA,2020-07-18,2020-07-19,11.141098782150443
53,1 day ahead inc death,point,NA,2020-07-19,2020-07-20,12.479732479128153
53,1 day ahead inc death,point,NA,2020-07-20,2020-07-21,12.939107524573055
53,1 day ahead inc death,point,NA,2020-07-21,2020-07-22,10.790323100873756
53,1 day ahead inc death,point,NA,2020-07-22,2020-07-23,8.093945515094436
53,1 day ahead inc death,point,NA,2020-07-23,2020-07-24,9.90777555170396
53,1 day ahead inc death,point,NA,2020-07-24,2020-07-25,12.118083950625389
53,1 day ahead inc death,point,NA,2020-07-25,2020-07-26,9.759887915384667
53,1 day ahead inc death,point,NA,2020-07-26,2020-07-27,10.281184112859613
53,1 day ahead inc death,point,NA,2020-07-27,2020-07-28,9.180255906314642
53,1 day ahead inc death,point,NA,2020-07-28,2020-07-29,5.957998200830437
53,1 day ahead inc death,point,NA,2020-07-29,2020-07-30,3.6544478806848337
53,1 day ahead inc death,point,NA,2020-07-30,2020-07-31,12.86263345040964
53,1 day ahead inc death,point,NA,2020-07-31,2020-08-01,4.357723121189599
53,1 day ahead inc death,point,NA,2020-08-01,2020-08-02,7.089351326315694
53,1 day ahead inc death,point,NA,2020-08-02,2020-08-03,3.928318253630615
53,1 day ahead inc death,point,NA,2020-08-03,2020-08-04,10.930700122571688
53,1 day ahead inc death,point,NA,2020-08-04,2020-08-05,5.134782688854608
