state,model,MSE,MAE,MAPE
Georgia,IowaStateLW-STEM,51274013.05119386,3076.7359500067832,92.79339347896038
Iowa,IowaStateLW-STEM,1527315.3174162256,500.6033085741419,62.58317149252863
Idaho,IowaStateLW-STEM,2970169.393023335,708.3539818206485,537.624173032558
Illinois,IowaStateLW-STEM,9178377.299882988,1551.7598629765298,21.08691994151043
Indiana,IowaStateLW-STEM,1354872.9568376068,592.7432929724596,21.306672939273376
Kansas,IowaStateLW-STEM,1755490.8167785918,577.4015567765568,183.80990169703986
Kentucky,IowaStateLW-STEM,735346.7315984941,377.37454382037714,56.44053154736059
Louisiana,IowaStateLW-STEM,42561081.971359044,2722.677608194275,75.24474125191804
Massachusetts,IowaStateLW-STEM,363719.49306912225,418.5662376204043,5.132103784045163
Maryland,IowaStateLW-STEM,767284.3030270655,510.96687016687014,15.573146568208886
Maine,IowaStateLW-STEM,14133.803747795413,45.619656423823095,40.50058442613766
Michigan,IowaStateLW-STEM,3515432.718969611,947.9127102835438,14.99018394813277
Minnesota,IowaStateLW-STEM,2084271.54566375,750.7312711979379,48.37694267280038
Missouri,IowaStateLW-STEM,1991674.9074379327,622.4673823090491,54.15412012030729
Mississippi,IowaStateLW-STEM,3445035.623121015,928.0376339709671,68.86705554465837
Montana,IowaStateLW-STEM,30464.62402828653,62.19646757563424,144.17707881203114
North Carolina,IowaStateLW-STEM,57841547.85369522,3141.1500932709264,183.30953445335055
North Dakota,IowaStateLW-STEM,36145.02138956722,85.25677146927147,91.84398679527901
Nebraska,IowaStateLW-STEM,572588.4857702483,340.0973663681997,116.10856875048347
New Hampshire,IowaStateLW-STEM,6799.786182336183,56.78478157644824,15.56551602440821
New Jersey,IowaStateLW-STEM,2778770.324284358,1251.5070953737622,8.13919698546467
New Mexico,IowaStateLW-STEM,435317.31707875454,312.97338047754715,54.390566241662
Nevada,IowaStateLW-STEM,7516784.088726088,1108.8520621353955,161.22790221328762
New York,IowaStateLW-STEM,33774052.20143977,2321.6142619725956,7.220555760568337
Ohio,IowaStateLW-STEM,6839326.327124882,1231.3436762311762,39.01837194772569
Oklahoma,IowaStateLW-STEM,12267529.83909578,1251.5954924704924,261.4661658609654
Oregon,IowaStateLW-STEM,1021215.1224969474,427.12587505087504,158.9337339045658
Pennsylvania,IowaStateLW-STEM,4327780.13291955,1145.666454687288,16.680423565095403
Rhode Island,IowaStateLW-STEM,260664.2343864469,228.95659171075835,23.333195626384693
South Carolina,IowaStateLW-STEM,23643710.53999457,2157.2297754714423,170.54212308529594
South Dakota,IowaStateLW-STEM,46749.25360704111,106.75813152896487,101.70450744004467
Tennessee,IowaStateLW-STEM,14350760.84929114,1583.5295550128883,178.5641078494105
Texas,IowaStateLW-STEM,1241080432.2428064,14774.981333943833,335.02723499913117
Utah,IowaStateLW-STEM,3621493.9397164565,780.7392178808846,311.60276572930195
Virginia,IowaStateLW-STEM,3847684.692428097,896.9725732600732,44.49076458521862
Vermont,IowaStateLW-STEM,147.66316646316648,5.497259530592864,9.827934871856163
Washington,IowaStateLW-STEM,4631540.731406864,921.6220424637091,63.1094675789532
Wisconsin,IowaStateLW-STEM,1778432.0265160766,572.0194614027947,66.02309726481217
West Virginia,IowaStateLW-STEM,23055.151471984806,71.49055419888754,71.40006050058157
Wyoming,IowaStateLW-STEM,4136.941200312034,26.925066137566137,112.32299052574496
US,COVIDhub-ensemble,9736453411.297504,23753.36727150636,16.865262822347276
Alaska,COVIDhub-ensemble,5964.135494746917,18.19482907372451,96.62780557791856
Alabama,COVIDhub-ensemble,5928870.545783154,577.5445366401432,41.93364586168281
Arkansas,COVIDhub-ensemble,766224.2132762951,207.79489252022606,54.75508863793053
American Samoa,COVIDhub-ensemble,0.0,0.0,0.0
Arizona,COVIDhub-ensemble,11641419.879899872,873.6541242437662,30.31035967190619
California,COVIDhub-ensemble,118887059.85279222,2619.034187387808,33.19729092112026
Colorado,COVIDhub-ensemble,275529.5962125717,169.4510206096819,10.406515962509248
Connecticut,COVIDhub-ensemble,23071.422581341987,90.48275792789988,2.322196644294216
Delaware,COVIDhub-ensemble,25795.55541136218,58.67335172350641,12.40569153013065
Florida,COVIDhub-ensemble,246157253.37043637,3573.753981761399,64.40062878382412
Georgia,COVIDhub-ensemble,23651759.584338322,1176.769076262487,35.477328112771986
Guam,COVIDhub-ensemble,0.9308148291325319,0.5078976177094048,10.157952354188094
Hawaii,COVIDhub-ensemble,472.3735784836124,7.534722844857115,34.46257829736451
Iowa,COVIDhub-ensemble,465281.59308822727,196.36322856123215,26.66708575562669
Idaho,COVIDhub-ensemble,577143.3826438959,169.2904553920288,118.03394377287708
Illinois,COVIDhub-ensemble,1905900.7027021036,498.5102651261317,7.411221466416168
Indiana,COVIDhub-ensemble,979623.9313776906,298.687979738375,11.328915487254324
Kansas,COVIDhub-ensemble,271889.8974343991,131.37402250056158,43.01705460514427
Kentucky,COVIDhub-ensemble,659576.2252887151,212.63761561369228,34.64967815991679
Louisiana,COVIDhub-ensemble,10952356.513282252,808.6028749036054,22.837692511195023
Massachusetts,COVIDhub-ensemble,205003.56404529352,229.0279787621716,3.281769765058583
Maryland,COVIDhub-ensemble,820641.4405641214,299.8926396028371,9.973664187461548
Maine,COVIDhub-ensemble,860.2556288078925,10.905242974579581,10.576052935252212
Michigan,COVIDhub-ensemble,1051767.616375248,370.7064292601294,6.410798261744981
Minnesota,COVIDhub-ensemble,546571.2602282726,253.04649931031125,18.07729608759967
Missouri,COVIDhub-ensemble,916215.152945413,258.1218450747651,23.572655020204117
Mississippi,COVIDhub-ensemble,1183894.6349928738,288.9565089384607,21.8383088327853
Montana,COVIDhub-ensemble,13771.46164557063,28.195046349925814,66.14439355589262
North Carolina,COVIDhub-ensemble,6722655.5475812415,643.5635853975991,37.75672318277941
North Dakota,COVIDhub-ensemble,17062.87974822925,34.437367533870734,37.768202834336726
Nebraska,COVIDhub-ensemble,53057.688955576516,77.8734545111734,31.49607900847644
New Hampshire,COVIDhub-ensemble,1146.827314000368,22.843828840301153,7.745108286875571
New Jersey,COVIDhub-ensemble,835073.8473403751,485.2710885850813,3.8280235358555754
New Mexico,COVIDhub-ensemble,123800.77235839701,94.14636211407422,17.623808654390057
Nevada,COVIDhub-ensemble,2672085.5790969227,371.9505716667293,51.86083916662392
New York,COVIDhub-ensemble,3678214.3216800634,927.348314425685,3.236760971505367
Ohio,COVIDhub-ensemble,2978295.076471241,499.8597611108407,16.95338156985738
Oklahoma,COVIDhub-ensemble,550064.624906609,178.95502056285608,38.01106268086756
Oregon,COVIDhub-ensemble,223613.02915771573,111.50240704560673,40.908657447638845
Pennsylvania,COVIDhub-ensemble,1144280.3283641702,439.9064006750523,7.430886039124925
Puerto Rico,COVIDhub-ensemble,271688.55047725467,122.00557434386725,61.85973469758133
Rhode Island,COVIDhub-ensemble,8760.968591836434,52.03072303905896,7.230065870847954
South Carolina,COVIDhub-ensemble,7523978.873222166,651.0438792618788,47.8137148912213
South Dakota,COVIDhub-ensemble,4705.043159678206,24.067355604106876,31.630685957961223
Tennessee,COVIDhub-ensemble,8395309.88173591,659.1579684818211,72.69226802424184
Texas,COVIDhub-ensemble,163253931.15832296,2971.339419368359,62.93456719726644
Utah,COVIDhub-ensemble,840835.3389999523,211.13586270352923,81.22227577416442
Virginia,COVIDhub-ensemble,1556439.5825058809,344.7132538278286,17.71272817038653
Virgin Islands,COVIDhub-ensemble,459.82673826815,5.61115514860933,82.33426103496521
Vermont,COVIDhub-ensemble,137.53937392233024,5.189790348873474,9.486064384534581
Washington,COVIDhub-ensemble,1458984.207724722,286.7345262251933,19.490064292447368
Wisconsin,COVIDhub-ensemble,1247606.662754205,277.50005986120055,32.38743985580141
West Virginia,COVIDhub-ensemble,18180.566590232527,35.216503261561506,35.57968988117929
Wyoming,COVIDhub-ensemble,1996.6136428151794,11.785919414006907,54.13425806230679
US,UMich-RidgeTfReg,35161879740.901245,107896.29626390565,74.98614586873127
Alabama,UMich-RidgeTfReg,30743608.283621117,3251.3546699517005,223.30732623294648
Arkansas,UMich-RidgeTfReg,7254038.231170718,1567.2903440364232,392.80459750286303
Arizona,UMich-RidgeTfReg,116605857.8578315,6361.1141273090325,193.58229237093826
California,UMich-RidgeTfReg,1095997968.2534566,19320.292954563633,229.7846450352478
Colorado,UMich-RidgeTfReg,262073.03087941682,308.090658616243,17.173392342042533
Delaware,UMich-RidgeTfReg,57430.992176062624,155.87037338553168,26.920617165031373
Florida,UMich-RidgeTfReg,2092450418.528448,26632.90224566687,461.0161371934719
Georgia,UMich-RidgeTfReg,173451255.9410229,7693.0668607210655,220.17936063883985
Iowa,UMich-RidgeTfReg,1570595.9808380327,734.49071847724,88.92139448876996
Illinois,UMich-RidgeTfReg,4418261.414309574,1310.8936192020512,17.273601518013592
Indiana,UMich-RidgeTfReg,2436199.512801113,921.6859066777173,31.837164306656913
Kentucky,UMich-RidgeTfReg,925274.4057203535,562.3379857850698,80.79568761279738
Massachusetts,UMich-RidgeTfReg,128674.73017064504,241.03011784958395,2.8323163084557463
Maryland,UMich-RidgeTfReg,1521298.1855053303,727.0269281689283,21.177597674597383
Minnesota,UMich-RidgeTfReg,1971437.733738214,823.9489215658286,51.145184454737965
Missouri,UMich-RidgeTfReg,903.0936528257754,29.50000000000196,2.4583333333334965
Mississippi,UMich-RidgeTfReg,5161883.404923642,1347.4452233231962,91.16679454148823
Montana,UMich-RidgeTfReg,282645.21838323266,309.93600175265,673.7739168535869
North Carolina,UMich-RidgeTfReg,55110302.95110252,4331.579766221198,239.18165467814458
Nebraska,UMich-RidgeTfReg,187251.35711384588,254.7883847540447,80.62923568165971
New Hampshire,UMich-RidgeTfReg,28.93182601335317,4.499999999999799,1.1002444987774571
New Mexico,UMich-RidgeTfReg,499687.350831262,418.0587099710065,68.87293409736516
Nevada,UMich-RidgeTfReg,16297028.349997334,2355.6489854081,321.8099706841666
Ohio,UMich-RidgeTfReg,11384078.045908764,1988.7792438005663,60.3208748498807
Pennsylvania,UMich-RidgeTfReg,1390922.7446222594,717.1643910747052,10.066878033053134
Rhode Island,UMich-RidgeTfReg,21483.38441866101,94.96348051425548,9.477393264895758
South Dakota,UMich-RidgeTfReg,10537.630458172405,62.01184625786723,50.829382178579685
Tennessee,UMich-RidgeTfReg,56793484.35012103,4382.604502136134,454.62702304316736
Texas,UMich-RidgeTfReg,1780887503.93075,24627.626254321334,493.53960429501666
Utah,UMich-RidgeTfReg,6099174.968850554,1435.8359625082203,524.027723543146
Virginia,UMich-RidgeTfReg,4896863.61567119,1306.9469647345168,62.98539589082008
Washington,UMich-RidgeTfReg,4076552.706706328,1181.6419197700889,79.09249797657891
Wisconsin,UMich-RidgeTfReg,5277403.592962234,1337.630913664487,150.1269263372039
US,COVIDhub-baseline,13321135050.175913,64665.600118728114,59.76901567268573
Alaska,COVIDhub-baseline,4386.486211106675,26.525605933142668,176.48776943526562
Alabama,COVIDhub-baseline,5492554.611280528,1018.0714979513386,109.90866378368632
Arkansas,COVIDhub-baseline,1382457.0736567422,511.911045095818,198.13929446151948
American Samoa,COVIDhub-baseline,0.0,0.0,0.0
Arizona,COVIDhub-baseline,36488481.04850743,2350.3667850592196,117.4018169014338
California,COVIDhub-baseline,212965203.78167772,6556.181203008459,112.40646309082517
Colorado,COVIDhub-baseline,1453774.6054386932,717.5026750965675,54.48951947072431
Connecticut,COVIDhub-baseline,3878277.6548591102,1087.503655521674,34.16488342126732
Delaware,COVIDhub-baseline,226062.63584848584,273.1641409380364,77.53537805224626
Florida,COVIDhub-baseline,231877201.2185425,5480.347676948991,138.84285853502362
Georgia,COVIDhub-baseline,24769024.387443498,2221.3929752363,91.09753594579742
Guam,COVIDhub-baseline,162.7599494893295,5.934243029186244,118.68486058372487
Hawaii,COVIDhub-baseline,2233.983755707044,21.061217723784377,117.37955438215168
Iowa,COVIDhub-baseline,1596764.841327382,691.0598571575993,119.88921649544797
Idaho,COVIDhub-baseline,440658.5849323676,238.92068560020917,221.26149800451222
Illinois,COVIDhub-baseline,31168820.485942412,3101.8943299998477,60.897690442638044
Indiana,COVIDhub-baseline,2771095.13493595,1019.345400640762,50.90689277877286
Kansas,COVIDhub-baseline,595362.0375624904,384.22482675422,150.53415771033926
Kentucky,COVIDhub-baseline,423106.30830283184,352.01263197378995,72.5027099116039
Louisiana,COVIDhub-baseline,12468384.095147723,1729.8838073390652,61.02680643135932
Massachusetts,COVIDhub-baseline,20158136.193980627,2408.4468046841926,43.20219244517088
Maryland,COVIDhub-baseline,6323203.2357775,1439.6109605999334,60.833307422906806
Maine,COVIDhub-baseline,12447.50610921268,64.82286883062282,73.50981378835837
Michigan,COVIDhub-baseline,7417131.019204852,1499.2363889209328,30.382702375340344
Minnesota,COVIDhub-baseline,2405723.200916817,820.421641594392,67.83998527028741
Missouri,COVIDhub-baseline,918684.3625392249,519.7637069346883,63.11607430607273
Mississippi,COVIDhub-baseline,1851503.9981255333,680.2704142882203,75.69137593295575
Montana,COVIDhub-baseline,11516.909703977275,38.8166283113724,135.403349766169
North Carolina,COVIDhub-baseline,11349619.962764164,1590.2319949323007,125.02318562522755
North Dakota,COVIDhub-baseline,23816.776052544494,80.20718254975208,121.66577527994264
Nebraska,COVIDhub-baseline,639891.2003680711,410.12531746597233,196.5980192506106
New Hampshire,COVIDhub-baseline,45146.78441706644,124.96109687064131,58.91580022158541
New Jersey,COVIDhub-baseline,55996426.7810869,3905.337801599991,39.541503233434135
New Mexico,COVIDhub-baseline,273621.13095966406,295.33797347894114,78.58303079996314
Nevada,COVIDhub-baseline,1914125.360432586,538.5125919666935,100.65633542630655
New York,COVIDhub-baseline,305051906.6479047,8306.675859121935,30.273484402757756
Ohio,COVIDhub-baseline,5412964.762710654,1302.1913807642543,58.73723755833732
Oklahoma,COVIDhub-baseline,858865.4935630601,386.36502910936844,98.54878628177737
Oregon,COVIDhub-baseline,234283.57170843973,221.30168747148778,108.88521445674866
Pennsylvania,COVIDhub-baseline,12829367.92417778,2157.787414811648,49.53977849381667
Puerto Rico,COVIDhub-baseline,125306.5306310767,164.40856820993804,106.73540446965178
Rhode Island,COVIDhub-baseline,524531.7842150307,379.7145349057657,61.22867989365273
South Carolina,COVIDhub-baseline,8263817.512767012,1121.6503396105388,127.61645200649328
South Dakota,COVIDhub-baseline,63062.79101673315,138.0779636791904,238.32366647103325
Tennessee,COVIDhub-baseline,8234991.634487662,1219.9252287284778,203.46629311174823
Texas,COVIDhub-baseline,189595201.9118898,5101.985283796291,168.17171689090512
Utah,COVIDhub-baseline,1266617.984310702,520.7244788645803,316.7322090032733
Virginia,COVIDhub-baseline,5757613.812937972,1348.8901587049106,93.96863079123062
Virgin Islands,COVIDhub-baseline,361.81603141836234,6.272867797688394,106.8901293246032
Vermont,COVIDhub-baseline,3020.035997185838,23.71442989355489,46.46269028952043
Washington,COVIDhub-baseline,2008728.2948361635,740.5217654646785,61.776218379787075
Wisconsin,COVIDhub-baseline,1612454.5108683594,655.2960777963435,94.83661336017012
West Virginia,COVIDhub-baseline,31777.68426654839,83.05783650123207,116.39096004210461
Wyoming,COVIDhub-baseline,4757.226622028462,35.711693812994675,inf
US,IHME-CurveFit,14293834053.52797,33097.73599370019,25.022270647604483
Alaska,IHME-CurveFit,4046.1868994186907,27.76517692752668,228.3797617298713
Alabama,IHME-CurveFit,3909381.2284072507,684.686460943574,90.17852324451817
Arkansas,IHME-CurveFit,141117.0410827838,146.6211842501939,70.01909240729091
Arizona,IHME-CurveFit,16412850.05461345,1048.081100811596,47.18439995776602
California,IHME-CurveFit,437025522.1700381,4395.480745385858,59.02243328323054
Colorado,IHME-CurveFit,386018.2186537753,383.6548585729911,26.478604028231796
Connecticut,IHME-CurveFit,1257738.973382028,589.1563232207897,16.034886546102435
Delaware,IHME-CurveFit,33295.90351030965,114.64075259008303,28.714896651036874
Florida,IHME-CurveFit,147987469.88536802,2699.3693142015986,60.11100492363369
Georgia,IHME-CurveFit,7048454.943549044,797.8139172513429,29.503341711682413
Hawaii,IHME-CurveFit,10941.599095783427,43.49041280274115,240.5133963678727
Iowa,IHME-CurveFit,281147.7873274859,215.69435950992144,37.57522874330114
Idaho,IHME-CurveFit,36953.21522007379,62.27773420106201,57.40842677955792
Illinois,IHME-CurveFit,7421780.844635911,1504.5260645887008,23.937075142496326
Indiana,IHME-CurveFit,2205614.799300597,714.6490423869556,29.53053852768751
Kansas,IHME-CurveFit,26448.34095823631,82.08079429694064,33.83682981178043
Kentucky,IHME-CurveFit,508057.33723409893,213.49905849334124,39.2450398372797
Louisiana,IHME-CurveFit,7672154.569113389,891.1621322259668,27.066811130215477
Massachusetts,IHME-CurveFit,8229687.7116020275,1386.0698437350425,19.332881471959432
Maryland,IHME-CurveFit,2195285.213862517,743.432234242152,26.391394685785254
Maine,IHME-CurveFit,148874.7098438674,98.04079367724138,110.95413488413966
Michigan,IHME-CurveFit,5477753.056548989,1177.545968252066,20.109739118810168
Minnesota,IHME-CurveFit,223080.456153007,300.59091004179305,27.670525489626826
Missouri,IHME-CurveFit,607446.5673045082,313.8980513516385,33.97772074827477
Mississippi,IHME-CurveFit,7769981.873572221,655.577862836197,56.85907046810678
Montana,IHME-CurveFit,6162.12387726058,34.515666182980304,151.75392885558577
North Carolina,IHME-CurveFit,1337128.8667620185,501.7108668193347,41.19816391728676
North Dakota,IHME-CurveFit,43209.106844992464,85.6955831703855,136.3381247992525
Nebraska,IHME-CurveFit,7727.976957961684,58.619559675873575,35.45100343750236
New Hampshire,IHME-CurveFit,25063.639397842082,92.26682551393648,32.985923813830894
New Jersey,IHME-CurveFit,38997964.54583207,3465.4640406872054,26.3735675522226
New Mexico,IHME-CurveFit,604518.8254214935,202.60245601439885,43.28824129105367
Nevada,IHME-CurveFit,8419089.023088427,551.4548376716416,84.67626648984579
New York,IHME-CurveFit,69577689.58231102,4831.789813466328,16.188402307575796
Ohio,IHME-CurveFit,3801852.4951013774,762.0365277738501,29.25060898993305
Oklahoma,IHME-CurveFit,331961.173452943,220.74087132271788,59.673235893579815
Oregon,IHME-CurveFit,86538.15263654558,96.07281694963028,44.20039026768155
Pennsylvania,IHME-CurveFit,8581243.628741877,1734.2816047888493,28.716197897480967
Rhode Island,IHME-CurveFit,60560.0824327778,149.69528547913674,19.63108905059157
South Carolina,IHME-CurveFit,13700041.181352373,764.5287711371658,65.55090552224502
South Dakota,IHME-CurveFit,22420.208930216504,54.87625358579103,77.09767575451424
Tennessee,IHME-CurveFit,3771485.444584911,606.4105205600943,111.4873138198785
Texas,IHME-CurveFit,1001213409.8789213,5681.28162263679,132.78690627193865
Utah,IHME-CurveFit,1869431.43371335,282.7489996624335,139.88226306181795
Virginia,IHME-CurveFit,4887008.094611173,611.1137452525223,33.44774870264918
Vermont,IHME-CurveFit,2614.048611407484,12.542889753924136,25.207809539912223
Washington,IHME-CurveFit,1474593.119956421,333.15860957345234,24.05888115746069
Wisconsin,IHME-CurveFit,53013.63269710369,146.8440199875262,21.603174281288894
West Virginia,IHME-CurveFit,13770.757991370634,49.71931358996157,65.99118786798739
Wyoming,IHME-CurveFit,4152.891317267132,32.65686082706898,inf
