state,model,MSE,MAE,MAPE
North Dakota,CovidActNow-SEIR_CAN,22154.735912020275,141.55607817665802,124.36302172771818
Nebraska,CovidActNow-SEIR_CAN,347313.0597976624,572.6458544905171,334.3875984018616
New Hampshire,CovidActNow-SEIR_CAN,4425.2036161018395,62.56862638048819,229.14814505893202
New Jersey,CovidActNow-SEIR_CAN,1675386.8657627443,1269.220384819327,381.3794881574606
New Mexico,CovidActNow-SEIR_CAN,1146603.9072761564,1069.452633856133,536.0306196813722
Nevada,CovidActNow-SEIR_CAN,26909040.468274016,5170.841115715261,546.1156611737318
New York,CovidActNow-SEIR_CAN,7683241.373114191,2740.415093894457,371.5376679567704
Ohio,CovidActNow-SEIR_CAN,23980482.300652564,4892.214541869457,394.46173002049085
Oklahoma,CovidActNow-SEIR_CAN,79123515.81821609,8200.388200681242,894.2370153312806
Oregon,CovidActNow-SEIR_CAN,7106947.602131296,2582.7538928003414,695.3880130275331
Pennsylvania,CovidActNow-SEIR_CAN,8933138.050131677,2972.080224916321,411.3370262436649
Rhode Island,CovidActNow-SEIR_CAN,36771.27017902307,184.72038430013205,inf
South Carolina,CovidActNow-SEIR_CAN,452575164.1167193,20712.9311907926,1515.8552731293348
South Dakota,CovidActNow-SEIR_CAN,63441.8386271875,247.05831564056848,311.0939428581162
Tennessee,CovidActNow-SEIR_CAN,130760564.31681676,11256.911854573395,658.4878949386934
Texas,CovidActNow-SEIR_CAN,51913269949.401695,205431.04207910618,2862.6333634263756
Utah,CovidActNow-SEIR_CAN,31181362.95236528,5462.936982946092,1151.6441496553439
Virginia,CovidActNow-SEIR_CAN,4820934.860951591,2158.3949720155874,220.2018589126046
Vermont,CovidActNow-SEIR_CAN,899.9474022567923,29.902537301389582,480.6795678524163
Washington,CovidActNow-SEIR_CAN,8618233.253121069,2892.0700052733296,inf
Wisconsin,CovidActNow-SEIR_CAN,7409702.150827319,2716.5344415976106,280.0203942002815
West Virginia,CovidActNow-SEIR_CAN,27368659.39815269,4072.810822279446,2844.543058520887
Wyoming,CovidActNow-SEIR_CAN,330609.4317066924,517.7048634402918,1735.2068330929872
US,LNQ-ens1,244773766658.1818,467169.9606064873,856.1257224667122
Alaska,LNQ-ens1,333661.3043042392,559.6784296816152,650.6682286966821
Alabama,LNQ-ens1,111949090.15768607,10304.923316579343,652.5849869247297
Arkansas,LNQ-ens1,22993167.645062063,4767.91229875465,inf
American Samoa,LNQ-ens1,0.013692063211581406,0.049807413798095564,inf
Arizona,LNQ-ens1,287140676.65448993,15824.833698343113,1160.9492166447048
California,LNQ-ens1,2757879048.4546022,51714.89171553507,869.5993221888078
Colorado,LNQ-ens1,11783780.6172987,3329.9433565689383,865.7134101156223
Connecticut,LNQ-ens1,266687.586193846,503.34538802745874,inf
District of Columbia,LNQ-ens1,186896.0024790595,398.8652020771515,794.2975926886083
Delaware,LNQ-ens1,420642.03721734864,636.0463552696331,inf
Florida,LNQ-ens1,3931300548.8336844,59850.73510390703,728.2704337786002
Georgia,LNQ-ens1,441261292.9631297,20822.858013439003,562.3859366779232
Guam,LNQ-ens1,618.9246563889031,21.628862486869934,inf
Hawaii,LNQ-ens1,190915.444335952,323.0624472757895,209.37005655340096
Iowa,LNQ-ens1,11271016.710074704,3195.483258071162,572.7773971747426
Idaho,LNQ-ens1,8768879.360803535,2839.979614015969,711.2968432519118
Illinois,LNQ-ens1,81094197.14169213,8865.469200246729,491.8647786525533
Indiana,LNQ-ens1,27746892.558011763,5195.728063839131,515.5046283941631
Kansas,LNQ-ens1,6235477.051689467,2380.6353300810197,643.0521705133414
Kentucky,LNQ-ens1,13608728.23732623,3571.8285765223272,534.1198261642164
Louisiana,LNQ-ens1,183056573.7324953,13359.15017346706,inf
Massachusetts,LNQ-ens1,4442447.733937414,1991.1981314873858,465.68712220244686
Maryland,LNQ-ens1,27205947.154628348,5121.165827892194,598.2541776804508
Maine,LNQ-ens1,22751.033262712288,141.41817554117853,777.5327909833593
Michigan,LNQ-ens1,20102743.582997553,4403.580431077746,547.7085262036816
Minnesota,LNQ-ens1,19204892.96070965,4362.346737545153,592.8817549089891
Missouri,LNQ-ens1,51509194.977417044,6893.170691224489,1581.694422857114
Mississippi,LNQ-ens1,46255093.303877935,6603.712275599793,655.8894313400394
Montana,LNQ-ens1,580237.3773198426,743.4991795312238,592.44725248019
North Carolina,LNQ-ens1,127023812.84137669,11030.918054242367,672.3038040395525
North Dakota,LNQ-ens1,532205.4439544945,714.3125143567675,529.5008317400046
Nebraska,LNQ-ens1,2796152.868898265,1634.7242702837234,879.2138655613078
New Hampshire,LNQ-ens1,36958.81546436103,188.23030476185744,822.7883236434297
New Jersey,LNQ-ens1,4982949.451872376,2011.2896571328674,639.9557291183212
New Mexico,LNQ-ens1,3641301.5268642446,1842.7194343005249,1106.9423460098799
Nevada,LNQ-ens1,42338653.880598016,6274.544092740705,692.2403983212246
New York,LNQ-ens1,19322675.214676145,4358.463721713526,596.6222630802611
Ohio,LNQ-ens1,70755368.42477767,8198.284934251687,706.0744090636601
Oklahoma,LNQ-ens1,23059204.383989938,4737.645898564614,511.5841833094393
Oregon,LNQ-ens1,5183007.999271422,2204.4318998246017,588.4744322121406
Pennsylvania,LNQ-ens1,31889300.100592963,5570.512556306401,772.7798006364765
Puerto Rico,LNQ-ens1,7148277.855671778,2576.386891965865,407.21441247541816
Rhode Island,LNQ-ens1,160880.7933146685,389.41763413539,inf
South Carolina,LNQ-ens1,112614361.62096615,10178.668333547448,817.4584100995369
South Dakota,LNQ-ens1,251402.71784842602,492.82329728930864,503.7568454984386
Tennessee,LNQ-ens1,169447803.3486236,12732.43297118383,796.0908269911866
Texas,LNQ-ens1,2913249838.1665964,51816.570410556174,740.155468926687
Utah,LNQ-ens1,14051671.38868079,3550.9737779598677,842.9734451421466
Virginia,LNQ-ens1,42590216.5625023,6463.594116934977,633.7662748739943
Virgin Islands,LNQ-ens1,4467.655397219403,60.82608324292367,inf
Vermont,LNQ-ens1,2703.557338859876,46.992594984049184,681.6458469314766
Washington,LNQ-ens1,27253092.377674323,5055.150741404167,543.8910316167373
Wisconsin,LNQ-ens1,28805590.20183655,5312.18318442377,550.9237912776719
West Virginia,LNQ-ens1,795425.9536630906,864.925650294403,617.806811748269
Wyoming,LNQ-ens1,72717.97037589973,264.40620003353854,980.0101122840388
US,CU-scenario_mid,95380347785.0,308797.0,644.495230939411
Alaska,CU-scenario_mid,111694.5,328.5,395.7831325301205
Alabama,CU-scenario_mid,67335217.0,8196.0,644.8465774980332
Arkansas,CU-scenario_mid,28401050.0,5329.0,inf
Arizona,CU-scenario_mid,69292766.5,8135.5,871.9721329046088
California,CU-scenario_mid,1265199174.5,35298.5,721.4081340690782
Colorado,CU-scenario_mid,4994528.5,2233.5,744.5
Connecticut,CU-scenario_mid,327578.0,563.0,inf
District of Columbia,CU-scenario_mid,179776.0,424.0,1034.146341463415
Delaware,CU-scenario_mid,206572.5,454.5,811.6071428571428
Florida,CU-scenario_mid,1153390081.0,33959.0,534.6190176322418
Georgia,CU-scenario_mid,362372432.0,19036.0,581.6070882981974
Hawaii,CU-scenario_mid,1069325.0,1034.0,366.66666666666663
Iowa,CU-scenario_mid,6153062.5,2480.5,303.239608801956
Idaho,CU-scenario_mid,8584421.0,2914.0,958.5526315789473
Illinois,CU-scenario_mid,124883876.0,11174.0,611.2691466083152
Indiana,CU-scenario_mid,27511465.0,5232.0,501.14942528735634
Kansas,CU-scenario_mid,2944549.0,1710.0,200.0
Kentucky,CU-scenario_mid,11470022.5,3386.5,535.8386075949368
Louisiana,CU-scenario_mid,140997570.5,11865.5,inf
Massachusetts,CU-scenario_mid,6939925.0,2614.0,554.9893842887475
Maryland,CU-scenario_mid,20402005.0,4471.0,546.5770171149144
Maine,CU-scenario_mid,11386.0,105.0,375.00000000000006
Michigan,CU-scenario_mid,12408636.5,3519.5,332.6559546313799
Minnesota,CU-scenario_mid,18160394.5,4261.5,617.6086956521739
Missouri,CU-scenario_mid,22714592.5,4665.5,385.26011560693644
Mississippi,CU-scenario_mid,36524500.0,6036.0,731.6363636363636
Montana,CU-scenario_mid,268932.5,518.5,439.4067796610169
North Carolina,CU-scenario_mid,78148304.0,8840.0,576.271186440678
North Dakota,CU-scenario_mid,284149.0,530.0,434.4262295081967
Nebraska,CU-scenario_mid,2459766.5,1562.5,617.5889328063242
New Hampshire,CU-scenario_mid,39637.0,199.0,1243.75
New Jersey,CU-scenario_mid,5680968.5,2372.5,853.4172661870502
New Mexico,CU-scenario_mid,1178330.5,1085.5,764.4366197183099
Nevada,CU-scenario_mid,28636242.5,5334.5,621.0128055878927
New York,CU-scenario_mid,13306772.0,3646.0,496.7302452316077
Ohio,CU-scenario_mid,47484746.5,6882.5,616.1593554162936
Oklahoma,CU-scenario_mid,20253033.0,4488.0,498.1132075471698
Oregon,CU-scenario_mid,2815898.5,1677.5,414.1975308641976
Pennsylvania,CU-scenario_mid,15502342.5,3934.5,492.4280350438048
Rhode Island,CU-scenario_mid,472262.5,685.5,inf
South Carolina,CU-scenario_mid,57093232.5,7549.5,725.2161383285303
South Dakota,CU-scenario_mid,153325.0,390.0,414.89361702127655
Tennessee,CU-scenario_mid,108176696.5,10392.5,806.2451512800621
Texas,CU-scenario_mid,2621435684.5,50988.5,741.2196540194795
Utah,CU-scenario_mid,4178648.5,2043.5,592.3188405797101
Virginia,CU-scenario_mid,51310522.0,7109.0,779.4956140350877
Vermont,CU-scenario_mid,702.5,26.5,331.25
Washington,CU-scenario_mid,17173220.0,4144.0,555.4959785522788
Wisconsin,CU-scenario_mid,27509140.0,5244.0,632.5693606755128
West Virginia,CU-scenario_mid,708716.5,837.5,452.7027027027027
Wyoming,CU-scenario_mid,21504.5,146.5,332.95454545454544
US,Geneva-DetGrowth,147415008137.04495,380920.1498463635,650.3040928204036
Alaska,Geneva-DetGrowth,180263.6752949413,389.68359389247934,487.88709635188906
Alabama,Geneva-DetGrowth,100613523.53855985,9765.093383449397,580.0092135871466
Arkansas,Geneva-DetGrowth,20379879.72221509,4443.621712804041,inf
Arizona,Geneva-DetGrowth,359743326.9497362,18098.84146529664,859.8169497108574
California,Geneva-DetGrowth,2502557974.2102056,48488.71106660233,750.6781834608863
Colorado,Geneva-DetGrowth,8572341.146930227,2828.0150187060135,643.1415414943107
Connecticut,Geneva-DetGrowth,428608.2484270826,602.0464621100849,inf
District of Columbia,Geneva-DetGrowth,99358.64779006054,287.13044370552467,473.4459518181777
Delaware,Geneva-DetGrowth,636084.6408087033,766.6351172595087,inf
Florida,Geneva-DetGrowth,3350833553.5011673,57263.993035816435,607.4424673465695
Georgia,Geneva-DetGrowth,523049922.7892414,22734.22319834463,601.8624365100162
Guam,Geneva-DetGrowth,552.727120196908,20.2810633241622,inf
Hawaii,Geneva-DetGrowth,415033.322059257,452.06416537153865,444.963102332315
Iowa,Geneva-DetGrowth,9882055.473925432,3115.6548310180865,626.0979480799633
Idaho,Geneva-DetGrowth,9502878.167726094,2913.618527140033,634.9091311807186
Illinois,Geneva-DetGrowth,73351548.24835277,8263.315279850049,517.9197896294687
Indiana,Geneva-DetGrowth,20928636.734019626,4423.366945992247,467.218721719901
Kansas,Geneva-DetGrowth,6620084.818160587,2524.4681965475465,737.2499573957662
Kentucky,Geneva-DetGrowth,9544755.695398165,2805.6783188236855,431.89529496457067
Louisiana,Geneva-DetGrowth,114099700.78006409,9960.680294571494,inf
Massachusetts,Geneva-DetGrowth,3904435.523309255,1874.6479098351936,499.83217154626635
Maryland,Geneva-DetGrowth,20001295.72552385,4232.792818798372,491.3007659393215
Maine,Geneva-DetGrowth,18881.496756144803,128.681211366218,748.5469420288013
Michigan,Geneva-DetGrowth,16498336.733653754,4003.0591188647154,555.8549489392111
Minnesota,Geneva-DetGrowth,13051148.877419127,3431.4296099643184,496.36514699380524
Missouri,Geneva-DetGrowth,47200258.36912331,5985.98300349115,1338.0749328365962
Mississippi,Geneva-DetGrowth,45904849.11256265,6577.633013330939,635.7933481451677
Montana,Geneva-DetGrowth,578530.1638952919,732.9593498380344,592.1734418864663
North Carolina,Geneva-DetGrowth,124575941.14989217,11073.358691234816,623.0945097382806
North Dakota,Geneva-DetGrowth,459117.3965984553,652.4762424092017,516.117782758591
Nebraska,Geneva-DetGrowth,1908395.7839235999,1337.7234079678517,769.4015522919557
New Hampshire,Geneva-DetGrowth,33245.75948856574,174.6170255864205,647.3799953874396
New Jersey,Geneva-DetGrowth,4284038.529455091,2011.9138596518317,605.5206862635422
New Mexico,Geneva-DetGrowth,2561788.02278777,1571.44795804165,769.8664359367857
Nevada,Geneva-DetGrowth,33944729.237086035,5675.378324891194,599.8901012575232
New York,Geneva-DetGrowth,18673999.560939256,4312.378457454373,584.927410320536
Ohio,Geneva-DetGrowth,63891261.57365018,7905.789557622709,640.4036938475172
Oklahoma,Geneva-DetGrowth,23870618.648082316,4749.172642261189,519.314430524533
Oregon,Geneva-DetGrowth,3360981.048208495,1801.5198542349488,480.03768712625407
Pennsylvania,Geneva-DetGrowth,26325752.57370246,5080.184575393831,707.5963097512249
Puerto Rico,Geneva-DetGrowth,5217942.891027265,2023.2634614265562,345.4029412969257
Rhode Island,Geneva-DetGrowth,242038.97407343707,467.5312136192593,inf
South Carolina,Geneva-DetGrowth,102568467.81622882,10018.06233941515,680.2243801122183
South Dakota,Geneva-DetGrowth,178485.6801333828,414.38647001384834,488.74119492444896
Tennessee,Geneva-DetGrowth,149784120.14124435,11953.369377054833,687.3256227484666
Texas,Geneva-DetGrowth,3184551174.981199,55414.69226976035,707.2345784056351
Utah,Geneva-DetGrowth,12962394.08400914,3546.3061818979986,672.2390886912927
Virginia,Geneva-DetGrowth,33823433.32909275,5622.835165605619,559.612156849074
Virgin Islands,Geneva-DetGrowth,6448.413770407831,78.0038397060126,inf
Vermont,Geneva-DetGrowth,1488.329592762065,37.70180756196638,597.3754118199839
Washington,Geneva-DetGrowth,20221437.101820935,4389.622736244598,inf
Wisconsin,Geneva-DetGrowth,26391989.888799626,5076.796837865998,520.2711105587233
West Virginia,Geneva-DetGrowth,640951.9997874157,767.2073744579907,582.3930692650137
Wyoming,Geneva-DetGrowth,55778.84652558549,227.18009866735233,757.0693411781732
US,USACE-ERDC_SEIR,110437497398.01947,328848.27688365104,617.7421028692053
Alaska,USACE-ERDC_SEIR,1072283.5869333486,942.8489867679212,1123.4922373513516
Alabama,USACE-ERDC_SEIR,63540465.033836454,7717.940188312393,497.4525782058659
Arkansas,USACE-ERDC_SEIR,17586900.268351555,4123.060709337314,inf
Arizona,USACE-ERDC_SEIR,126946492.65593168,10591.971030688763,866.108688554753
California,USACE-ERDC_SEIR,2573511067.731901,48098.58477121216,805.3326286450026
Colorado,USACE-ERDC_SEIR,13741548.39759361,3336.651936771994,919.3085525390995
Connecticut,USACE-ERDC_SEIR,1188381.0602674156,922.5771142811462,inf
District of Columbia,USACE-ERDC_SEIR,308663.8286537714,465.35548085148304,897.7517736068734
Delaware,USACE-ERDC_SEIR,323729.98173539963,532.3894724909442,inf
Florida,USACE-ERDC_SEIR,2022355748.4925237,43105.27996910327,537.7580502271604
Georgia,USACE-ERDC_SEIR,251613599.3921599,14978.090775389162,402.73549052729055
Hawaii,USACE-ERDC_SEIR,1472549.405715879,811.9117580257097,327.8461711956862
Iowa,USACE-ERDC_SEIR,5809024.490533066,2287.2692880768036,387.84756035618153
Idaho,USACE-ERDC_SEIR,7603231.979748496,2520.3519115657305,627.6465847610564
Illinois,USACE-ERDC_SEIR,97340932.52070652,9210.025587521815,482.70319927355047
Indiana,USACE-ERDC_SEIR,38928486.6617123,5503.929611777681,536.9661320944338
Kansas,USACE-ERDC_SEIR,5349378.41627491,2042.8021453564033,535.0360951672736
Kentucky,USACE-ERDC_SEIR,41156107.249154165,4728.121144376474,704.9402621367312
Louisiana,USACE-ERDC_SEIR,134012312.88229063,10663.372995546299,inf
Massachusetts,USACE-ERDC_SEIR,6703235.493618053,2379.1697732867333,537.8303219995341
Maryland,USACE-ERDC_SEIR,44765646.38456014,6072.697185259502,736.9486228382669
Maine,USACE-ERDC_SEIR,17810.577743473124,125.40269834992394,716.9772137863462
Michigan,USACE-ERDC_SEIR,22755750.95373803,4400.305706738462,522.5086236889742
Minnesota,USACE-ERDC_SEIR,19598106.724684305,4048.6481436626646,529.5073249523356
Missouri,USACE-ERDC_SEIR,133518450.08243714,10131.334471799468,2730.435000616269
Mississippi,USACE-ERDC_SEIR,63796380.684439495,7424.818526781429,740.4288387042889
Montana,USACE-ERDC_SEIR,780937.6447875573,764.474753121101,616.499893659616
North Carolina,USACE-ERDC_SEIR,90786785.07211901,9440.595270699836,585.4549739392038
North Dakota,USACE-ERDC_SEIR,817136.1829865149,815.5297657945846,583.3989397488074
Nebraska,USACE-ERDC_SEIR,3542798.0151042677,1716.6197421066831,931.2625647318941
New Hampshire,USACE-ERDC_SEIR,52205.85893945403,210.95599248187335,952.5810514921384
New Jersey,USACE-ERDC_SEIR,5783928.52165117,2008.0297604929665,641.567792076092
New Mexico,USACE-ERDC_SEIR,2402796.979571091,1480.6501373530139,953.4873339867213
Nevada,USACE-ERDC_SEIR,37863959.26656735,5855.483291006776,651.3487257341569
New York,USACE-ERDC_SEIR,15988422.854555136,3772.0522363538985,520.5110126916393
Ohio,USACE-ERDC_SEIR,50676177.33177999,6878.609937111613,596.3973557200117
Oklahoma,USACE-ERDC_SEIR,50643810.4062148,5956.574498981262,670.7113633436022
Oregon,USACE-ERDC_SEIR,4816493.201569765,2116.480803811488,559.7052473219029
Pennsylvania,USACE-ERDC_SEIR,31528405.283475965,5066.963553308065,711.9232724798338
Rhode Island,USACE-ERDC_SEIR,613375.0400358771,626.3170149424059,inf
South Carolina,USACE-ERDC_SEIR,62804389.105862886,7617.163175906393,618.4909612755312
South Dakota,USACE-ERDC_SEIR,267967.86630771804,464.6709583934281,471.56554756254053
Tennessee,USACE-ERDC_SEIR,153767943.56816122,11806.77550473615,756.2764525796457
Texas,USACE-ERDC_SEIR,1603375162.342861,37419.760382760294,551.9154390801281
Utah,USACE-ERDC_SEIR,6679391.468006037,2333.118782315147,580.5931165735057
Virginia,USACE-ERDC_SEIR,48882097.626080215,6452.445395850315,626.578947830177
Vermont,USACE-ERDC_SEIR,2171.421548712712,38.97176425230257,558.4373803081094
Washington,USACE-ERDC_SEIR,22869451.20769701,4389.562585816752,inf
Wisconsin,USACE-ERDC_SEIR,26667612.707168292,4922.1120694958345,509.04479899723054
West Virginia,USACE-ERDC_SEIR,657113.7586071625,735.9282475983053,520.1888644207878
Wyoming,USACE-ERDC_SEIR,134456.83677318422,335.76548105801635,1351.3835479769484
US,LANL-GrowthRate,75234849439.81145,265072.2411682631,487.08184356385254
Alaska,LANL-GrowthRate,223422.28411735955,408.47455267747586,479.5630235106776
Alabama,LANL-GrowthRate,52691077.94131411,6827.3714957858865,437.62894606960685
Arkansas,LANL-GrowthRate,12349500.813497549,3404.1739141865887,inf
Arizona,LANL-GrowthRate,163181777.8171469,12009.312649052976,846.1530678894406
California,LANL-GrowthRate,2206216605.0523868,42308.22498995195,702.3242647111862
Colorado,LANL-GrowthRate,3973964.6163577843,1798.4374173365386,481.12466905301966
Connecticut,LANL-GrowthRate,187327.9315256514,377.02021972629433,inf
District of Columbia,LANL-GrowthRate,62776.74333192345,210.53526852427763,408.28010787100385
Delaware,LANL-GrowthRate,178063.83560998412,401.9809369723253,inf
Florida,LANL-GrowthRate,3806065461.373005,57490.01376049657,690.4406931029513
Georgia,LANL-GrowthRate,251897579.33423758,15381.549090533721,419.37037143803906
Hawaii,LANL-GrowthRate,194612.33031009758,296.6027931237402,163.4733953850101
Iowa,LANL-GrowthRate,4243462.105247004,1952.5914968696407,348.99611376714853
Idaho,LANL-GrowthRate,7140055.926689274,2515.6103051040905,630.3592487442696
Illinois,LANL-GrowthRate,26673637.98032616,4405.060375808157,247.9803222756849
Indiana,LANL-GrowthRate,9731813.841444401,2702.7732437520085,269.7647800759668
Kansas,LANL-GrowthRate,2481109.8844791907,1469.8782192232165,392.7551648325957
Kentucky,LANL-GrowthRate,5617364.302939636,2027.8500165298938,305.1962075687287
Louisiana,LANL-GrowthRate,156136827.58433494,11752.611954820704,inf
Massachusetts,LANL-GrowthRate,1388953.5268614008,988.4136730046876,236.5690284313134
Maryland,LANL-GrowthRate,8805321.647933235,2544.549940525703,301.12025802384267
Maine,LANL-GrowthRate,7073.099923386923,74.97136454776314,427.0041197233418
Michigan,LANL-GrowthRate,6694366.811168805,2320.702497354736,289.8375822236065
Minnesota,LANL-GrowthRate,7519485.159552147,2445.7768771413594,335.4134677960582
Missouri,LANL-GrowthRate,30424640.3020099,4737.4056283206655,1087.1451369116378
Mississippi,LANL-GrowthRate,26573904.89576174,4615.733253670561,464.8724580292106
Montana,LANL-GrowthRate,350201.17640894017,540.628102959154,434.26414405097944
North Carolina,LANL-GrowthRate,55026028.72763067,7141.856312095114,434.2822570533003
North Dakota,LANL-GrowthRate,210095.99084122456,395.7587264448428,297.786971517949
Nebraska,LANL-GrowthRate,998301.5607376866,895.9775474799799,477.8681426104985
New Hampshire,LANL-GrowthRate,9750.043896523408,89.19607362041178,403.7892045459607
New Jersey,LANL-GrowthRate,1632277.7353862056,1125.8628653102107,353.1150374626321
New Mexico,LANL-GrowthRate,1376166.0181923283,1119.0743751165282,667.996983905276
Nevada,LANL-GrowthRate,22703855.17951995,4509.029326499887,497.15252934899127
New York,LANL-GrowthRate,5591154.776143502,2233.384933497498,304.9495608070226
Ohio,LANL-GrowthRate,26762985.250999674,4890.383477718344,421.07344597393285
Oklahoma,LANL-GrowthRate,25333485.425843537,4188.458403253787,452.8277196978554
Oregon,LANL-GrowthRate,2250896.0883768923,1440.685066700642,384.169265031602
Pennsylvania,LANL-GrowthRate,9244237.956787398,2880.8540931314947,397.1588698388635
Puerto Rico,LANL-GrowthRate,4568441.053249781,1675.2970100436435,268.62431858219543
Rhode Island,LANL-GrowthRate,95245.20849647855,269.90877019650094,inf
South Carolina,LANL-GrowthRate,75549682.61591534,8397.044192563817,666.5048645656442
South Dakota,LANL-GrowthRate,95037.8729373187,262.3024496024228,276.0564896597194
Tennessee,LANL-GrowthRate,112761070.98189671,9924.805729126543,617.8051582508333
Texas,LANL-GrowthRate,2157841336.3321123,41438.019351867726,591.3321964794471
Utah,LANL-GrowthRate,6094941.872072044,2370.187861600064,556.5446581417501
Virginia,LANL-GrowthRate,15382523.76343169,3544.6156536942367,351.988187636757
Virgin Islands,LANL-GrowthRate,10815.316714101487,70.98386659327993,inf
Vermont,LANL-GrowthRate,474.40712530680486,19.36166996011283,280.9898369908523
Washington,LANL-GrowthRate,10543011.134713052,3076.992490578932,inf
Wisconsin,LANL-GrowthRate,12735795.231467595,3331.8649407677735,350.7767692532246
West Virginia,LANL-GrowthRate,320409.04124634754,514.6055624394347,363.60792233078587
Wyoming,LANL-GrowthRate,31982.05598964609,168.83940924058646,607.2558569913812
US,CU-scenario_low,93574904888.5,305882.5,638.4123306826957
Alaska,CU-scenario_low,107048.0,322.0,387.95180722891564
Alabama,CU-scenario_low,65903144.0,8110.0,638.0802517702596
Arkansas,CU-scenario_low,27510632.5,5244.5,inf
Arizona,CU-scenario_low,68398273.0,8088.0,866.8810289389066
California,CU-scenario_low,1247343417.0,35019.0,715.6958920907418
Colorado,CU-scenario_low,4964192.5,2225.5,741.8333333333333
Connecticut,CU-scenario_low,318182.5,554.5,inf
District of Columbia,CU-scenario_low,175148.5,418.5,1020.731707317073
Delaware,CU-scenario_low,199813.0,447.0,798.2142857142857
Florida,CU-scenario_low,1127446633.0,33573.0,528.5421914357684
Georgia,CU-scenario_low,353440400.0,18800.0,574.3965780629392
Hawaii,CU-scenario_low,1036333.0,1018.0,360.9929078014184
Iowa,CU-scenario_low,5992929.0,2448.0,299.26650366748163
Idaho,CU-scenario_low,8398722.5,2880.5,947.5328947368421
Illinois,CU-scenario_low,121335898.0,11013.0,602.4617067833698
Indiana,CU-scenario_low,26750209.0,5160.0,494.25287356321843
Kansas,CU-scenario_low,2847941.0,1679.0,196.37426900584794
Kentucky,CU-scenario_low,11225940.5,3350.5,530.1424050632912
Louisiana,CU-scenario_low,138436628.5,11758.5,inf
Massachusetts,CU-scenario_low,6749770.0,2581.0,547.9830148619957
Maryland,CU-scenario_low,19840148.5,4407.5,538.8141809290953
Maine,CU-scenario_low,10644.5,101.5,362.5
Michigan,CU-scenario_low,12167616.5,3485.5,329.4423440453686
Minnesota,CU-scenario_low,17797302.5,4218.5,611.3768115942029
Missouri,CU-scenario_low,22377386.0,4631.0,382.41123038810895
Mississippi,CU-scenario_low,36435532.5,6028.5,730.7272727272727
Montana,CU-scenario_low,261814.5,511.5,433.4745762711865
North Carolina,CU-scenario_low,75878212.5,8710.5,567.8292046936115
North Dakota,CU-scenario_low,280984.5,526.5,431.55737704918033
Nebraska,CU-scenario_low,2435652.0,1554.0,614.2292490118577
New Hampshire,CU-scenario_low,39842.5,199.5,1246.875
New Jersey,CU-scenario_low,5575992.5,2351.5,845.863309352518
New Mexico,CU-scenario_low,1139556.5,1067.5,751.7605633802816
Nevada,CU-scenario_low,28131044.5,5288.5,615.6577415599536
New York,CU-scenario_low,13129068.5,3621.5,493.39237057220714
Ohio,CU-scenario_low,46102302.5,6785.5,607.4753804834377
Oklahoma,CU-scenario_low,20049485.0,4466.0,495.67147613762484
Oregon,CU-scenario_low,2722226.0,1649.0,407.16049382716045
Pennsylvania,CU-scenario_low,15188449.0,3895.0,487.4843554443054
Rhode Island,CU-scenario_low,466604.5,681.5,inf
South Carolina,CU-scenario_low,55708200.0,7458.0,716.4265129682997
South Dakota,CU-scenario_low,150858.0,387.0,411.70212765957444
Tennessee,CU-scenario_low,106269512.5,10301.5,799.1854150504267
Texas,CU-scenario_low,2523631342.5,50080.5,728.0200610553859
Utah,CU-scenario_low,4094129.0,2023.0,586.376811594203
Virginia,CU-scenario_low,49286888.5,6963.5,763.5416666666666
Vermont,CU-scenario_low,600.5,24.5,306.25
Washington,CU-scenario_low,16639082.0,4079.0,546.7828418230563
Wisconsin,CU-scenario_low,26796001.0,5175.0,624.2460796139928
West Virginia,CU-scenario_low,691360.0,828.0,447.5675675675676
Wyoming,CU-scenario_low,21776.5,147.5,335.22727272727275
US,QJHong-Encounter,211826466242.06723,444765.74340408086,791.1946226698735
US,Karlen-pypm,259217793294.68277,497929.561111111,972.4866211442026
Alaska,Karlen-pypm,1291648.0891666668,1023.825,1213.983212887725
Alabama,Karlen-pypm,369326157.7654167,18359.25,1232.326452186588
Arkansas,Karlen-pypm,57325290.28916666,7438.5,inf
Arizona,Karlen-pypm,279174036.36958337,16567.520833333332,1430.9848186033344
California,Karlen-pypm,10125085050.272501,89284.2625,1549.9953835794593
Colorado,Karlen-pypm,70633583.91416667,7476.908333333334,2073.047671900627
Connecticut,Karlen-pypm,868331.9345833333,841.0166666666668,inf
District of Columbia,Karlen-pypm,1054412.0791666666,920.6458333333333,1827.8733126808536
Delaware,Karlen-pypm,941738.1229166666,962.0083333333333,inf
Florida,Karlen-pypm,8880740935.875,88873.425,1169.8656412840105
Georgia,Karlen-pypm,1578291801.56625,30986.825000000004,851.8839298361864
Hawaii,Karlen-pypm,297125.0295833333,473.1166666666666,233.35877931210126
Iowa,Karlen-pypm,15215170.535416666,3788.8083333333334,615.8280641233821
Idaho,Karlen-pypm,192735739.72375,9174.920833333334,2411.1792283069353
Illinois,Karlen-pypm,118390902.48854168,10602.197916666666,569.750988213202
Indiana,Karlen-pypm,64888870.46562501,7725.860416666667,755.0853891240279
Kansas,Karlen-pypm,36735496.87083334,5364.320833333333,1271.9908741912395
Kentucky,Karlen-pypm,63353990.41791666,7236.075,1084.2467252903089
