state,model,MSE,MAE,MAPE
Alabama,GT-DeepCOVID,16479.5856834655,91.91994500000001,12.659681547824235
Arkansas,GT-DeepCOVID,2799.3872416585605,27.23340681818182,9.50052313498752
Arizona,GT-DeepCOVID,196817.31848127666,308.5347027777777,16.037210907511597
California,GT-DeepCOVID,180436.72923033652,313.3079388888888,5.892067536562352
Colorado,GT-DeepCOVID,20623.771791257677,105.65380277777776,7.022261488314755
Connecticut,GT-DeepCOVID,40455.578697982615,129.44201190476193,3.563704799513502
Delaware,GT-DeepCOVID,6286.5123373,47.8586875,12.4390828512424
Florida,GT-DeepCOVID,83737.59634801502,217.60568333333342,8.221996282134478
Georgia,GT-DeepCOVID,84711.88965433312,202.24035,8.259952857453294
Iowa,GT-DeepCOVID,14140.68930509847,67.56234722222221,11.539809367460983
Idaho,GT-DeepCOVID,124.57273440045456,7.5547348484848476,6.639888781805802
Illinois,GT-DeepCOVID,121928.2824025695,276.7830805555554,4.621352603939758
Indiana,GT-DeepCOVID,49854.70981302793,155.70680138888886,7.348420336540034
Kansas,GT-DeepCOVID,416.5089851429167,14.283012500000002,6.02388422160554
Kentucky,GT-DeepCOVID,12112.079904958502,60.781773333333355,12.454625432371706
Louisiana,GT-DeepCOVID,180768.00873412547,202.3434685185185,7.148260798100338
Massachusetts,GT-DeepCOVID,439038.8055673189,401.8299383333335,6.909146836022709
Maryland,GT-DeepCOVID,49675.58430972869,157.20075740740742,6.469930292028543
Maine,GT-DeepCOVID,184.96700956075765,9.238924242424243,9.410893295906023
Michigan,GT-DeepCOVID,196172.1342391378,315.5193545454545,5.559265675529686
Minnesota,GT-DeepCOVID,15060.025930841573,91.51290277777775,8.247057331334258
Missouri,GT-DeepCOVID,12257.674005324918,71.54560378787876,8.579621782655378
Mississippi,GT-DeepCOVID,25382.111176283674,112.66432000000002,11.361193201988995
Montana,GT-DeepCOVID,30.375047670833336,3.687593181818183,13.123245017226013
North Carolina,GT-DeepCOVID,19656.352795103958,111.41838958333332,8.316355261097684
North Dakota,GT-DeepCOVID,217.13846748858333,10.166230833333334,14.056641512252478
Nebraska,GT-DeepCOVID,808.5879296544441,22.93969722222222,12.956901761472395
New Hampshire,GT-DeepCOVID,1998.4894017306663,30.90903666666667,11.47004790667226
New Jersey,GT-DeepCOVID,675667.2298969436,651.0882875,4.280570201640105
New Mexico,GT-DeepCOVID,2455.0113272071662,37.126825,9.268524022651343
Nevada,GT-DeepCOVID,2597.555590572857,38.97436428571428,7.800837911809414
New York,GT-DeepCOVID,19845070.96856751,2390.181425,8.41793654427327
Ohio,GT-DeepCOVID,123609.37366293953,286.411285,11.732578657144558
Oklahoma,GT-DeepCOVID,2741.5728903189574,32.93000347222222,9.166252899941378
Oregon,GT-DeepCOVID,377.2579743384166,13.790324166666668,6.773713189280331
Pennsylvania,GT-DeepCOVID,505784.6060780875,422.8062773809525,8.403580063719152
Rhode Island,GT-DeepCOVID,37511.37581860602,108.30463425925927,14.789125394249485
South Carolina,GT-DeepCOVID,47104.86277839315,145.99020925925925,19.324334312750146
South Dakota,GT-DeepCOVID,451.4439078828333,12.441486666666666,17.293800976149285
Tennessee,GT-DeepCOVID,6766.649848299165,48.61754333333333,8.014467466842227
Texas,GT-DeepCOVID,335260.6490992269,353.13640625,10.270472393564267
Utah,GT-DeepCOVID,2689.17549694625,29.061112499999997,20.939268195120885
Virginia,GT-DeepCOVID,16618.614888727672,102.41867333333334,6.715987401190199
Vermont,GT-DeepCOVID,12.530900436333333,2.7079416666666676,4.877644845523973
Washington,GT-DeepCOVID,12870.70925642667,89.66915833333333,7.240028155091122
Wisconsin,GT-DeepCOVID,12176.241238266944,79.94055277777778,10.863289786414066
West Virginia,GT-DeepCOVID,118.66387800283333,8.026181666666664,9.144225576974495
Wyoming,GT-DeepCOVID,35.85288248766667,4.016473333333333,21.687046960784315
US,CU-scenario_mid,51420086.755333334,4528.876666666667,4.034042285487724
Alaska,CU-scenario_mid,204.33800000000002,6.223333333333334,55.878141923436054
Alabama,CU-scenario_mid,55505.15066666666,165.01466666666667,20.20544477899197
Arkansas,CU-scenario_mid,31328.57533333333,86.70999999999998,32.82573635351161
Arizona,CU-scenario_mid,375929.09733333334,316.1066666666666,21.651639627680442
California,CU-scenario_mid,841863.0653333334,620.5146666666667,13.369081993975726
Colorado,CU-scenario_mid,26412.334,75.72999999999998,5.773301012113294
Connecticut,CU-scenario_mid,176052.21200000006,210.92266666666671,6.646312526446719
Delaware,CU-scenario_mid,26263.39,96.89933333333335,29.53714826428027
Florida,CU-scenario_mid,3936011.976666667,978.0286666666667,27.853381638527345
Georgia,CU-scenario_mid,125726.51666666666,256.74333333333334,10.915824959385091
Hawaii,CU-scenario_mid,740.3286666666668,6.901999999999999,34.537928342727106
Iowa,CU-scenario_mid,42735.288666666675,133.362,25.25102301418953
Idaho,CU-scenario_mid,614.0333333333333,14.100000000000001,15.683596771515724
Illinois,CU-scenario_mid,253541.44199999995,301.44199999999995,6.451507559976696
Indiana,CU-scenario_mid,173083.35599999997,207.35199999999998,11.081032273820231
Kansas,CU-scenario_mid,3855.956,38.260000000000005,15.948968073898762
Kentucky,CU-scenario_mid,11264.413333333338,60.72666666666667,13.977219238093841
Louisiana,CU-scenario_mid,87940.54066666668,186.6206666666667,7.038013940335097
Massachusetts,CU-scenario_mid,891939.2246666666,460.38733333333334,7.971446923438277
Maryland,CU-scenario_mid,111628.95066666667,187.64,8.631312735428342
Maine,CU-scenario_mid,1431.408,23.112,25.722494936960125
Michigan,CU-scenario_mid,183937.09600000005,289.2586666666667,5.352584669728999
Minnesota,CU-scenario_mid,567843.2533333332,388.1186666666667,34.57514889705685
Missouri,CU-scenario_mid,15611.597333333333,91.26933333333332,10.56466076032559
Mississippi,CU-scenario_mid,39570.62533333333,128.81466666666668,18.331003577354064
Montana,CU-scenario_mid,2305.899333333333,11.560666666666664,61.49685648530629
North Carolina,CU-scenario_mid,713671.4906666667,578.2586666666667,49.905497662352836
North Dakota,CU-scenario_mid,1575.7853333333335,20.387999999999998,35.466124995036076
Nebraska,CU-scenario_mid,132026.18,149.43866666666668,76.16458004035633
